,modelo,version,precio,segmento
4319,YETI,Outdoor 1.4 TSI Style 4x2 125,17476.0,TTE Pequeño
4320,YETI,Outdoor 1.2 TSI Ambition DSG 4x2 110,17540.0,TTE Pequeño
4321,YETI,Outdoor 2.0TDI AdBlue Style 4x2 110,17853.0,TTE Pequeño
4322,YETI,Outdoor 1.4 TSI Ambition DSG 4x2 125,18295.0,TTE Pequeño
4323,YETI,Outdoor 2.0TDI AdBlue Ambition 4x2 150,18968.0,TTE Pequeño
4324,YETI,Outdoor 2.0TDI AdBlue Active 4x4 110,19378.0,TTE Pequeño
4325,YETI,Outdoor 1.4 TSI Style DSG 4x2 125,19387.0,TTE Pequeño
4326,YETI,Outdoor 2.0TDI AdBlue Style 4x2 150,20060.0,TTE Pequeño
4327,YETI,Outdoor 2.0TDI AdBlue Ambition 4x4 110,20288.0,TTE Pequeño
4328,YETI,Outdoor 2.0TDI AdBlue Style 4x4 110,21380.0,TTE Pequeño
4329,YETI,Outdoor 2.0TDI AdBlue Ambition 4x4 150,22153.0,TTE Pequeño
4330,YETI,Outdoor 2.0TDI AdBlue Ambition DSG 4x4 150,22881.0,TTE Pequeño
4331,YETI,Outdoor 2.0TDI AdBlue Style 4x4 150,23181.0,TTE Pequeño
4332,YETI,Outdoor 1.4 TSI Style DSG 4x4 150,23455.0,TTE Pequeño
4333,YETI,Outdoor 2.0TDI AdBlue Style DSG 4x4 150,23909.0,TTE Pequeño
4334,FORFOUR,52,10863.0,Superutilitario
4335,FORFOUR,52 Passion,11259.0,Superutilitario
4336,FORFOUR,66 Passion,12069.0,Superutilitario
4337,FORFOUR,66,12069.0,Superutilitario
4338,FORFOUR,52 Aut.,12151.0,Superutilitario
4339,FORFOUR,52 Prime,12234.0,Superutilitario
4340,FORFOUR,52 Passion Aut.,12338.0,Superutilitario
4341,FORFOUR,52 Proxy,12895.0,Superutilitario
4342,FORFOUR,66 Prime,13142.0,Superutilitario
4343,FORFOUR,66 Passion Aut.,13148.0,Superutilitario
4344,FORFOUR,52 Prime Aut.,13313.0,Superutilitario
4345,FORFOUR,66 Aut.,13357.0,Superutilitario
4346,FORFOUR,66 Proxy,13792.0,Superutilitario
4347,FORFOUR,52 Proxy Aut.,13974.0,Superutilitario
4348,FORFOUR,66 Prime Aut.,14221.0,Superutilitario
4349,FORFOUR,66 Proxy Aut.,14871.0,Superutilitario
4350,FORFOUR,80 Brabus Aut.,18041.0,Superutilitario
4351,FORFOUR,Electric Drive,21943.0,Superutilitario
4352,FORFOUR,Electric Drive Passion,22344.0,Superutilitario
4353,FORFOUR,Electric Drive Prime,23029.0,Superutilitario
4354,FORFOUR,Electric Drive Proxy,23686.0,Superutilitario
4355,FORTWO,Coupé 52,10212.0,Superutilitario
4356,FORTWO,Coupé 52 Passion,10609.0,Superutilitario
4357,FORTWO,Coupé 66 Passion,11418.0,Superutilitario
4358,FORTWO,Coupé 66,11418.0,Superutilitario
4359,FORTWO,Coupé 52 Aut.,11501.0,Superutilitario
4360,FORTWO,Coupé 52 Passion Aut.,11512.0,Superutilitario
4361,FORTWO,Coupé 52 Prime,11583.0,Superutilitario
4362,FORTWO,Coupé 52 Proxy,12244.0,Superutilitario
4363,FORTWO,Coupé 66 Aut.,12321.0,Superutilitario
4364,FORTWO,Coupé 66 Passion Aut.,12321.0,Superutilitario
4365,FORTWO,Coupé 52 Prime Aut.,12486.0,Superutilitario
4366,FORTWO,Coupé 66 Prime,12492.0,Superutilitario
4367,FORTWO,Coupé 66 Proxy,13141.0,Superutilitario
4368,FORTWO,Coupé 52 Proxy Aut.,13147.0,Superutilitario
4369,FORTWO,Coupé 66 Prime Aut.,13395.0,Superutilitario
4370,FORTWO,Coupé 66 Proxy Aut.,14044.0,Superutilitario
4371,FORTWO,Cabrio 52 Passion,14267.0,Superutilitario
4372,FORTWO,Cabrio 52,14267.0,Superutilitario
4373,FORTWO,Cabrio 52 Passion Aut.,15140.0,Superutilitario
4374,FORTWO,Cabrio 52 Prime,15305.0,Superutilitario
4375,FORTWO,Cabrio 66,15464.0,Superutilitario
4376,FORTWO,Cabrio 66 Passion,15464.0,Superutilitario
4377,FORTWO,Cabrio 52 Aut.,15513.0,Superutilitario
4378,FORTWO,Cabrio 52 Proxy,15933.0,Superutilitario
4379,FORTWO,Cabrio 52 Prime Aut.,16178.0,Superutilitario
4380,FORTWO,Cabrio 66 Passion Aut.,16337.0,Superutilitario
4381,FORTWO,Cabrio 66 Prime,16502.0,Superutilitario
4382,FORTWO,Cabrio 66 Aut.,16710.0,Superutilitario
4383,FORTWO,Cabrio 52 Proxy Aut.,16807.0,Superutilitario
4384,FORTWO,Cabrio 66 Proxy,17130.0,Superutilitario
4385,FORTWO,Coupé 80 Brabus Aut.,17255.0,Superutilitario
4386,FORTWO,Cabrio 66 Prime Aut.,17376.0,Superutilitario
4387,FORTWO,Cabrio 66 Proxy Aut.,18003.0,Superutilitario
4388,FORTWO,Cabrio 80 Brabus Aut.,20436.0,Superutilitario
4389,FORTWO,Coupé Electric Drive,21010.0,Superutilitario
4390,FORTWO,Coupé Electric Drive Passion,21393.0,Superutilitario
4391,FORTWO,Coupé Electric Drive Prime,22335.0,Superutilitario
4392,FORTWO,Coupé Electric Drive Proxy,22676.0,Superutilitario
4396,KORANDO,D22T Line 4x2,18893.0,TTE Compacto
4397,KORANDO,D22T Premium 4x2,20397.0,TTE Compacto
4398,KORANDO,D22T Premium 4x4,21852.0,TTE Compacto
4399,KORANDO,D22T Limited 4x2,22337.0,TTE Compacto
4400,KORANDO,D22T Limited Aut. 4x2,23668.0,TTE Compacto
4401,KORANDO,D22T Limited Aut. 4x4,26093.0,TTE Compacto
4402,REXTON,W 200 e-Xdi Premium 4x2,23524.0,TTE Familiar
4403,REXTON,W D22T Premium 4x2,23524.0,TTE Familiar
4404,REXTON,W D22T Premium 4x4,24931.0,TTE Familiar
4405,REXTON,W D22T Limited 4x4,26434.0,TTE Familiar
4406,REXTON,W 200 e-Xdi Limited 4x4,26434.0,TTE Familiar
4407,REXTON,W D22T Limited 4x4 Aut.,30072.0,TTE Familiar
4408,REXTON,W 200 e-Xdi Limited 4x4 Aut.,30867.0,TTE Familiar
4409,RODIUS,D22T Line,24323.0,Monovolumen familiar
4410,RODIUS,2.0e-Xdi Premium,25131.0,Monovolumen familiar
4411,RODIUS,D22T Premium,26748.0,Monovolumen familiar
4412,RODIUS,D22T Premium Aut.,28203.0,Monovolumen familiar
4413,RODIUS,D22T Limted,28688.0,Monovolumen familiar
4414,RODIUS,2.0e-Xdi Limited,28688.0,Monovolumen familiar
4415,RODIUS,D22T Limited Aut.,30143.0,Monovolumen familiar
4416,RODIUS,D22T Limited Aut. AWD,34214.0,Monovolumen familiar
4425,TIVOLI,G16 Line 4x2,12549.0,TTE Pequeño
4426,TIVOLI,G16 Premium 4x2,14101.0,TTE Pequeño
4427,TIVOLI,G16 GLP Line 4x2,14246.0,TTE Pequeño
4428,TIVOLI,D16T Premium 4x2,15664.0,TTE Pequeño
4429,TIVOLI,G16 GLP Premium 4x2,15798.0,TTE Pequeño
4430,TIVOLI,G16 Limited 4x2,16041.0,TTE Pequeño
4431,TIVOLI,D16T Limited 4x2,17579.0,TTE Pequeño
4432,TIVOLI,D16T Premium 4x4,17604.0,TTE Pequeño
4433,TIVOLI,G16 GLP Limited 4x2,17738.0,TTE Pequeño
4434,TIVOLI,D16T Limited 4x2 Aut.,18951.0,TTE Pequeño
4435,TIVOLI,D16T Limited 4x4 Aut.,21861.0,TTE Pequeño
4436,XLV,G16 Line 4x2,15207.0,TTE Compacto
4437,XLV,G16 Premium 4x2,16759.0,TTE Compacto
4438,XLV,D16 Premium 4x2,18574.0,TTE Compacto
4439,XLV,D16 Premium 4x2 Aut.,20406.0,TTE Compacto
4440,XLV,D16 Limited 4x2,20514.0,TTE Compacto
4441,XLV,D16 Limited 4x2 Aut.,22346.0,TTE Compacto
4442,BRZ,2.0R Sport,27545.0,Deportivo bajo
4443,BRZ,2.0R Executive,28970.0,Deportivo bajo
4444,BRZ,2.0R Executive Aut.,30394.0,Deportivo bajo
4445,FORESTER,2.0i Sport CVT,24112.0,TTE Familiar
4446,FORESTER,2.0TD Sport,25614.0,TTE Familiar
4447,FORESTER,2.0i Sport Plus CVT,26462.0,TTE Familiar
4448,FORESTER,2.0TD Sport Lineartronic,27495.0,TTE Familiar
4449,FORESTER,2.0TD Sport Plus,27964.0,TTE Familiar
4450,FORESTER,2.0i Executive CVT,28906.0,TTE Familiar
4451,FORESTER,2.0TD Sport Plus Lineartronic,29845.0,TTE Familiar
4452,FORESTER,2.0TD Executive,30408.0,TTE Familiar
4453,FORESTER,2.0TD Executive Plus,31819.0,TTE Familiar
4454,FORESTER,2.0TD Executive Lineartronic,32288.0,TTE Familiar
4455,FORESTER,2.0TD Executive Plus Lineartronic,33600.0,TTE Familiar
4456,FORESTER,2.0 XT Executive Plus CVT,37281.0,TTE Familiar
4457,LEVORG,1.6 GT Sport Plus Lineartronic,30127.0,Familiar
4458,LEVORG,1.6 GT-S Executive Plus Lineartronic,31770.0,Familiar
4459,OUTBACK,2.5i Sport Lineartronic,29135.0,Familiar
4460,OUTBACK,2.0TD Sport,29341.0,Familiar
4461,OUTBACK,2.5i Executive Lineartronic,31795.0,Familiar
4462,OUTBACK,2.0TD Executive,32542.0,Familiar
4463,OUTBACK,2.5i Executive Plus Lineartronic,33411.0,Familiar
4464,OUTBACK,2.0TD Executive Lineartronic,34642.0,Familiar
4465,OUTBACK,2.0TD Executive Plus Lineartronic,36342.0,Familiar
4466,WRX STI,2.5 Sedán Confort Edition,42409.0,Compacto
4467,WRX STI,2.5 Sedán Rally Edition,42409.0,Compacto
4468,XV,1.6 Advance,18100.0,TTE Compacto
4469,XV,1.6 Executive,20477.0,TTE Compacto
4470,XV,1.6 BI-Fuel Advance,20707.0,TTE Compacto
4471,XV,1.6 BI-Fuel Executive,22940.0,TTE Compacto
4472,XV,2.0 Executive CVT Lineartronic,23579.0,TTE Compacto
4473,XV,2.0TD Sport,24780.0,TTE Compacto
4474,XV,2.0 Executive Plus CVT Lineartronic,25460.0,TTE Compacto
4475,XV,2.0BI-Fuel Executive CVT Lineartronic,26042.0,TTE Compacto
4476,XV,2.0TD Executive,26260.0,TTE Compacto
4477,XV,2.0BI-Fuel Executive Plus CVT Lineartronic,27923.0,TTE Compacto
4478,XV,2.0TD Executive Plus,28141.0,TTE Compacto
4479,BALENO,1.2 GL,9610.0,Utilitario/Polivalente
4480,BALENO,1.0 GLE,10844.0,Utilitario/Polivalente
4481,BALENO,1.2 SHVS GLX,13313.0,Utilitario/Polivalente
4482,BALENO,1.0 GLX,13419.0,Utilitario/Polivalente
4483,BALENO,1.0 GLX Aut.,14599.0,Utilitario/Polivalente
4484,CELERIO,1.0 GA,7514.0,Superutilitario
4485,CELERIO,1.0 GL,8249.0,Superutilitario
4486,CELERIO,1.0 GLX,9169.0,Superutilitario
4487,CELERIO,1.0 GLX AGS,10181.0,Superutilitario
4488,IGNIS,1.2 GLE 2WD,10744.0,Superutilitario
4489,IGNIS,1.2 GLE 4WD,12518.0,Superutilitario
4490,IGNIS,1.2 GLX 2WD,12750.0,Superutilitario
4491,IGNIS,1.2 SHVS GLX 2WD,13211.0,Superutilitario
4492,IGNIS,1.2 GLX 2WD AGS,13466.0,Superutilitario
4493,IGNIS,1.2 GLX 4WD,14145.0,Superutilitario
4494,SWIFT,1.2 GLE,10837.0,Utilitario/Polivalente
4495,SWIFT,1.0 GLE,11929.0,Utilitario/Polivalente
4496,SWIFT,1.2 GLE CVT,12111.0,Utilitario/Polivalente
4497,SWIFT,1.2 GLE AWD,12202.0,Utilitario/Polivalente
4498,SWIFT,1.2 GLX SHVS,13293.0,Utilitario/Polivalente
4499,SWIFT,1.0 GLX SHVS,14151.0,Utilitario/Polivalente
4500,SX4 S-CROSS,1.0 GL,14766.0,TTE Compacto
4501,SX4 S-CROSS,1.0 GLE,15734.0,TTE Compacto
4502,SX4 S-CROSS,1.6 GLE 2WD,17146.0,TTE Compacto
4503,SX4 S-CROSS,1.6 GLE 4WD,18798.0,TTE Compacto
4504,SX4 S-CROSS,1.4 GLX,18996.0,TTE Compacto
4505,SX4 S-CROSS,1.6 GLX 2WD,19572.0,TTE Compacto
4506,SX4 S-CROSS,1.6 GLX 4WD,20991.0,TTE Compacto
4507,SX4 S-CROSS,1.4 GLX Aut.,21367.0,TTE Compacto
4508,SX4 S-CROSS,1.4 GLX 4WD,21391.0,TTE Compacto
4509,SX4 S-CROSS,1.6 GLX 4WD Aut.,22281.0,TTE Compacto
4510,VITARA,1.6 GL,14465.0,TTE Pequeño
4511,VITARA,1.6 GLE,15613.0,TTE Pequeño
4512,VITARA,1.6DDiS GL,15670.0,TTE Pequeño
4513,VITARA,1.6DDiS GLE,16910.0,TTE Pequeño
4514,VITARA,1.6 GLE 4WD,17305.0,TTE Pequeño
4515,VITARA,1.6 GLX,17404.0,TTE Pequeño
4516,VITARA,1.6 Serie Especial,18318.0,TTE Pequeño
4517,VITARA,1.6DDiS GLX,18558.0,TTE Pequeño
4518,VITARA,1.6DDiS GLE 4WD,18589.0,TTE Pequeño
4519,VITARA,1.6 GLX 6AT,18855.0,TTE Pequeño
4520,VITARA,1.4 Turbo S 4WD,19709.0,TTE Pequeño
4521,VITARA,1.6DDiS GLE 4WD TCSS,19908.0,TTE Pequeño
4522,VITARA,1.6DDiS GLX 4WD,20237.0,TTE Pequeño
4523,VITARA,1.4 Turbo S 4WD 6AT,20331.0,TTE Pequeño
4524,VITARA,1.6DDiS Serie Especial 4WD,21466.0,TTE Pequeño
4525,VITARA,1.6DDiS GLX 4WD TCSS,21706.0,TTE Pequeño
4526,MODEL S,P100D,158300.0,Berlina
4527,AURIS,120T Active,14667.0,Compacto
4528,AURIS,120T Feel!,15760.0,Compacto
4529,AURIS,Touring Sports 120T Active,15868.0,Compacto
4530,AURIS,90D Active,16080.0,Compacto
4531,AURIS,Touring Sports 120T Feel!,16961.0,Compacto
4532,AURIS,90D Feel!,17173.0,Compacto
4533,AURIS,90D Business,17901.0,Compacto
4534,AURIS,115D Active,17995.0,Compacto
4535,AURIS,hybrid 140H Active,17997.0,Compacto
4536,AURIS,Touring Sports 90D Active,18901.0,Compacto
4537,AURIS,Touring Sports 90D Business,18978.0,Compacto
4538,AURIS,hybrid 140H Feel!,19075.0,Compacto
4539,AURIS,115D Feel!,19087.0,Compacto
4540,AURIS,Touring Sports 115D Active,19202.0,Compacto
4541,AURIS,120T Active (Business Plus),19612.0,Compacto
4542,AURIS,Touring Sports 90D Feel!,20015.0,Compacto
4543,AURIS,Touring Sports hybrid 140H Active,20480.0,Compacto
4544,AURIS,hybrid 140H Business,20569.0,Compacto
4545,AURIS,TS 120T Active (Business Plus),20978.0,Compacto
4546,AURIS,hybrid 140H Advance,21106.0,Compacto
4547,AURIS,hybrid 140H Active (Business Plus),21433.0,Compacto
4548,AURIS,Touring Sports hybrid 140H Feel!,21480.0,Compacto
4549,AURIS,115D Advance,21495.0,Compacto
4550,AURIS,Touring Sports hybrid 140H Business,21629.0,Compacto
4551,AURIS,115D Active (Business Plus),21642.0,Compacto
4552,AURIS,TS 115D Active (Business Plus),21906.0,Compacto
4553,AURIS,Touring Sports 115D Feel!,22122.0,Compacto
4554,AURIS,TS hybrid 140H Active (Business Plus),22798.0,Compacto
4555,AURIS,Touring Sports hybrid 140H Advance,23208.0,Compacto
4556,AURIS,Touring Sports 115D Advance,24169.0,Compacto
4557,AVENSIS,140 Business Advance,22833.0,Familiar
4558,AVENSIS,140 Advance,23833.0,Familiar
4559,AVENSIS,115D Business,23971.0,Familiar
4560,AVENSIS,TS 140 Business Advance,24208.0,Familiar
4561,AVENSIS,140 Business Advance MultiDrive,24333.0,Familiar
4562,AVENSIS,TS 140 Advance,25208.0,Familiar
4563,AVENSIS,140 Advance MultiDrive,25333.0,Familiar
4564,AVENSIS,TS 115D Business,25342.0,Familiar
4565,AVENSIS,TS 140 Business Advance MultiDrive,25708.0,Familiar
4566,AVENSIS,TS 140 Advance MultiDrive,26708.0,Familiar
4567,AVENSIS,140 Executive,28233.0,Familiar
4568,AVENSIS,115D Business Advance,28823.0,Familiar
4569,AVENSIS,140 Executive MultiDrive,29733.0,Familiar
4570,AVENSIS,TS 115D Business Advance,30073.0,Familiar
4571,AVENSIS,150D Business Advance,30323.0,Familiar
4572,AVENSIS,TS 140 Executive,30608.0,Familiar
4573,AVENSIS,150D Advance,31323.0,Familiar
4574,AVENSIS,150D Executive,31504.0,Familiar
4575,AVENSIS,TS 150D Business Advance,31573.0,Familiar
4576,AVENSIS,TS 140 Executive MultiDrive,32108.0,Familiar
4577,AVENSIS,TS 150D Advance,32573.0,Familiar
4578,AVENSIS,TS 150D Executive,33880.0,Familiar
4579,AYGO,1.0 VVT-i x-play,9983.0,Superutilitario
4580,AYGO,1.0 VVT-i x-play,10283.0,Superutilitario
4581,AYGO,1.0 VVT-i x-play Business,10761.0,Superutilitario
4582,AYGO,1.0 VVT-i x-play Business,11061.0,Superutilitario
4583,AYGO,1.0 VVT-i x-play Business x-shift,11488.0,Superutilitario
4584,AYGO,1.0 VVT-i x-play Business x-shift,11788.0,Superutilitario
4585,AYGO,1.0 VVT-i x-play x-shift,12397.0,Superutilitario
4586,AYGO,1.0 VVT-i x-play x-shift,12697.0,Superutilitario
4587,AYGO,1.0 VVT-i x-sky,13161.0,Superutilitario
4588,AYGO,1.0 VVT-i x-sky x-shift,13711.0,Superutilitario
4589,AYGO,1.0 VVT-i x-wave,14161.0,Superutilitario
4590,AYGO,1.0 VVT-i x-wave x-shift,14711.0,Superutilitario
4591,C-HR,125H Active,24459.0,TTE Compacto
4592,C-HR,125H Advance,25233.0,TTE Compacto
4593,C-HR,125H Dynamic Plus,29233.0,TTE Compacto
4595,GT86,Aut.,31873.0,Deportivo bajo
4605,LAND CRUISER,D-4D GX,35075.0,TTE Superior
4606,LAND CRUISER,D-4D GX,37820.0,TTE Superior
4607,LAND CRUISER,D-4D VX,40016.0,TTE Superior
4608,LAND CRUISER,D-4D VX Aut.,42303.0,TTE Superior
4609,LAND CRUISER,D-4D VX,45414.0,TTE Superior
4610,LAND CRUISER,D-4D VX Aut.,47701.0,TTE Superior
4611,LAND CRUISER,D-4D VXL Aut.,50446.0,TTE Superior
4612,LAND CRUISER,D-4D VXL Aut.,59322.0,TTE Superior
4613,LAND CRUISER,D-4D Limited Aut.,65910.0,TTE Superior
4614,PRIUS,+ 1.8 Eco,23772.0,Compacto
4615,PRIUS,+ 1.8 Advance,28779.0,Compacto
4616,PRIUS,1.8 Advance,31923.0,Compacto
4617,PRIUS,+ 1.8 Executive,35517.0,Compacto
4618,RAV-4,150D Business 2WD,24658.0,TTE Compacto
4619,RAV-4,150D Advance 2WD,27657.0,TTE Compacto
4620,RAV-4,150 Advance AWD,27657.0,TTE Compacto
4621,RAV-4,2.5 hybrid 2WD Advance,30619.0,TTE Compacto
4622,RAV-4,2.5 hybrid 2WD Feel!,32240.0,TTE Compacto
4623,RAV-4,2.5 hybrid 4WD Advance,34122.0,TTE Compacto
4624,RAV-4,2.5 hybrid 2WD Feel! Edition,34749.0,TTE Compacto
4625,RAV-4,150D Executive 2WD,35130.0,TTE Compacto
4626,RAV-4,2.5 hybrid 4WD Feel!,35562.0,TTE Compacto
4627,RAV-4,150 Executive AWD,35809.0,TTE Compacto
4628,RAV-4,2.5 hybrid 2WD Executive,36039.0,TTE Compacto
4629,RAV-4,2.5 hybrid 4WD Feel! Edition,37948.0,TTE Compacto
4630,RAV-4,2.5 hybrid 4WD Executive,39421.0,TTE Compacto
4631,VERSO,130 Advance 7pl.,17553.0,Monovolumen compacto
4632,VERSO,130 Advance 5pl.,17595.0,Monovolumen compacto
4633,VERSO,130 Business 5pl.,19778.0,Monovolumen compacto
4634,VERSO,130 Business 7pl.,20415.0,Monovolumen compacto
4635,VERSO,140 Advance 7pl. MultiDrive,20590.0,Monovolumen compacto
4636,VERSO,115D Advance 5pl.,20640.0,Monovolumen compacto
4637,VERSO,115D Advance 7pl.,21340.0,Monovolumen compacto
4638,VERSO,115D Business 5pl.,22506.0,Monovolumen compacto
4639,VERSO,115D Business 7pl.,23143.0,Monovolumen compacto
4640,YARIS,1.0 City,11842.0,Monovolumen polivalente
4641,YARIS,1.0 City,11842.0,Utilitario/Polivalente
4642,YARIS,1.0 City,12282.0,Monovolumen polivalente
4643,YARIS,1.0 City,12282.0,Utilitario/Polivalente
4644,YARIS,1.0 Active,12414.0,Monovolumen polivalente
4645,YARIS,1.0 Active,12414.0,Utilitario/Polivalente
4646,YARIS,1.0 Active,12854.0,Monovolumen polivalente
4647,YARIS,1.0 Active,12854.0,Utilitario/Polivalente
4648,YARIS,1.5 Active,13294.0,Monovolumen polivalente
4649,YARIS,1.5 Active,13294.0,Utilitario/Polivalente
4650,YARIS,1.5 Active,13734.0,Monovolumen polivalente
4651,YARIS,1.5 Active,13734.0,Utilitario/Polivalente
4652,YARIS,1.5 Feel!,15142.0,Monovolumen polivalente
4653,YARIS,1.5 Feel!,15142.0,Utilitario/Polivalente
4654,YARIS,100H 1.5 Active,16318.0,Monovolumen polivalente
4655,YARIS,100H 1.5 Active,16318.0,Utilitario/Polivalente
4656,YARIS,100H 1.5 Feel!,17668.0,Monovolumen polivalente
4657,YARIS,100H 1.5 Feel!,17668.0,Utilitario/Polivalente
4658,YARIS,100H 1.5 Advance,18748.0,Monovolumen polivalente
4659,YARIS,100H 1.5 Advance,18748.0,Utilitario/Polivalente
4666,ARTEON,2.0TDI DSG7 150,33294.0,Berlina
4667,ARTEON,2.0 TSI DSG7 190,34262.0,Berlina
4668,ARTEON,2.0TDI Elegance DSG7 150,35750.0,Berlina
4669,ARTEON,2.0TDI R-Line DSG7 150,36375.0,Berlina
4670,ARTEON,2.0 TSI Elegance DSG7 190,36850.0,Berlina
4671,ARTEON,2.0 TSI R-Line DSG7 190,37397.0,Berlina
4672,ARTEON,2.0 TSI Elegance 4Motion DSG7 280,41511.0,Berlina
4673,ARTEON,2.0TDI BiT Elegance 4M DSG7 240,41723.0,Berlina
4674,ARTEON,2.0 TSI R-Line 4Motion DSG7 280,42063.0,Berlina
4675,ARTEON,2.0TDI BiT R-Line 4Motion DSG7 240,42266.0,Berlina
4676,BEETLE,1.2 TSI manía 105,16897.0,Compacto
4677,BEETLE,1.2 TSI Design 105,18858.0,Compacto
4678,BEETLE,2.0TDI manía 110,19166.0,Compacto
4679,BEETLE,Cabrio 1.2 TSI manía 105,20847.0,Compacto
4680,BEETLE,2.0TDI Design 110,21006.0,Compacto
4681,BEETLE,1.4 TSI R-Line 150,22066.0,Compacto
4682,BEETLE,Cabrio 1.2 TSI Design 105,22670.0,Compacto
4683,BEETLE,2.0TDI R-Line 150,23064.0,Compacto
4684,BEETLE,Cabrio 2.0TDI manía 110,23251.0,Compacto
4685,BEETLE,1.4 TSI R-Line DSG 150,23704.0,Compacto
4686,BEETLE,1.4 TSI Dune 150,23814.0,Compacto
4687,BEETLE,2.0TDI Dune 150,24362.0,Compacto
4688,BEETLE,Cabrio 2.0TDI Design 110,25053.0,Compacto
4689,BEETLE,Cabrio 1.4 TSI Design 150,25173.0,Compacto
4690,BEETLE,1.4 TSI Dune DSG 150,25570.0,Compacto
4691,BEETLE,2.0TDI R-Line DSG 150,25649.0,Compacto
4692,BEETLE,2.0 TSI R-Line DSG 220,26107.0,Compacto
4693,BEETLE,Cabrio 2.0TDI Design 150,26392.0,Compacto
4694,BEETLE,Cabrio 1.4 TSI Design DSG 150,26920.0,Compacto
4695,BEETLE,Cabrio 1.4 TSI R-Line DSG 150,27339.0,Compacto
4696,BEETLE,2.0TDI Dune DSG 150,27504.0,Compacto
4697,BEETLE,2.0 TSI Dune DSG 220,27909.0,Compacto
4698,BEETLE,Cabrio 1.4 TSI Dune DSG 150,29177.0,Compacto
4699,BEETLE,Cabrio 2.0TDI Design DSG 150,29247.0,Compacto
4700,BEETLE,Cabrio 2.0TDI R-Line DSG 150,29662.0,Compacto
4701,BEETLE,Cabrio 2.0 TSI R-Line DSG 220,29882.0,Compacto
4702,BEETLE,Cabrio 2.0TDI Dune DSG 150,31520.0,Compacto
4703,BEETLE,Cabrio 2.0 TSI Dune DSG 220,32757.0,Compacto
4740,GOLF,Sportsvan 1.2 TSI Edition 110,13611.0,Compacto
4741,GOLF,Sportsvan 1.2 TSI Edition 110,13611.0,Monovolumen compacto
4742,GOLF,Sportsvan 1.2 TSI Special Ed.,14277.0,Compacto
4743,GOLF,Sportsvan 1.2 TSI Special Ed.,14277.0,Monovolumen compacto
4744,GOLF,1.0 TSI Edition 110,14779.0,Compacto
4745,GOLF,1.0 TSI Edition 110,14779.0,Monovolumen compacto
4746,GOLF,Variant 1.0 TSI Edition,15243.0,Compacto
4747,GOLF,Variant 1.0 TSI Edition,15243.0,Monovolumen compacto
4748,GOLF,1.0 TSI Edition 110,15364.0,Compacto
4749,GOLF,1.0 TSI Edition 110,15364.0,Monovolumen compacto
4750,GOLF,Variant 1.0 TSI Business and Navi Ed.,15368.0,Compacto
4751,GOLF,Variant 1.0 TSI Business and Navi Ed.,15368.0,Monovolumen compacto
4752,GOLF,Variant 1.0 TSI Business Edition,15443.0,Compacto
4753,GOLF,Variant 1.0 TSI Business Edition,15443.0,Monovolumen compacto
4754,GOLF,1.0 TSI Ready2GO 110,15454.0,Compacto
4755,GOLF,1.0 TSI Ready2GO 110,15454.0,Monovolumen compacto
4756,GOLF,1.0 TSI Business Edition 110,15553.0,Compacto
4757,GOLF,1.0 TSI Business Edition 110,15553.0,Monovolumen compacto
4758,GOLF,1.0 TSI Advance 110,15601.0,Compacto
4759,GOLF,1.0 TSI Advance 110,15601.0,Monovolumen compacto
4760,GOLF,Variant 1.0 TSI Ready2GO,15934.0,Compacto
4761,GOLF,Variant 1.0 TSI Ready2GO,15934.0,Monovolumen compacto
4762,GOLF,1.0 TSI Ready2GO 110,16039.0,Compacto
4763,GOLF,1.0 TSI Ready2GO 110,16039.0,Monovolumen compacto
4764,GOLF,1.0 TSI Business and Navi Edition 110,16075.0,Compacto
4765,GOLF,1.0 TSI Business and Navi Edition 110,16075.0,Monovolumen compacto
4766,GOLF,Variant 1.0 TSI Advance,16078.0,Compacto
4767,GOLF,Variant 1.0 TSI Advance,16078.0,Monovolumen compacto
4768,GOLF,1.0 TSI Advance 110,16186.0,Compacto
4769,GOLF,1.0 TSI Advance 110,16186.0,Monovolumen compacto
4770,GOLF,1.4 TSI Advance 125,16231.0,Compacto
4771,GOLF,1.4 TSI Advance 125,16231.0,Monovolumen compacto
4772,GOLF,Sportsvan 1.6TDI CR Edition 115,16574.0,Compacto
4773,GOLF,Sportsvan 1.6TDI CR Edition 115,16574.0,Monovolumen compacto
4774,GOLF,Sportsvan 1.4 TSI Advance 125,16689.0,Compacto
4775,GOLF,Sportsvan 1.4 TSI Advance 125,16689.0,Monovolumen compacto
4776,GOLF,1.4 TSI Advance 125,16816.0,Compacto
4777,GOLF,1.4 TSI Advance 125,16816.0,Monovolumen compacto
4778,GOLF,Sportsvan 1.6TDI CR Special Ed.,17213.0,Compacto
4779,GOLF,Sportsvan 1.6TDI CR Special Ed.,17213.0,Monovolumen compacto
4780,GOLF,1.0 TSI Advance DSG7 110,17257.0,Compacto
4781,GOLF,1.0 TSI Advance DSG7 110,17257.0,Monovolumen compacto
4782,GOLF,1.4 TSI Advance 125 (4.75),17308.0,Compacto
4783,GOLF,1.4 TSI Advance 125 (4.75),17308.0,Monovolumen compacto
4784,GOLF,1.6TDI Edition 115,17344.0,Compacto
4785,GOLF,1.6TDI Edition 115,17344.0,Monovolumen compacto
4786,GOLF,Variant 1.6TDI Business Edition,17507.0,Compacto
