,marca,modelo,version,precio,segmento
3121,MINI,MINI,Cabrio Cooper D,21910.0,TTE Pequeño
3122,MINI,MINI,Cabrio Cooper D,21910.0,Utilitario/Polivalente
3123,MINI,MINI,Clubman Aut. One (4.75),22092.0,Deportivo bajo
3124,MINI,MINI,Clubman Aut. One (4.75),22092.0,TTE Pequeño
3125,MINI,MINI,Clubman Aut. One (4.75),22092.0,Utilitario/Polivalente
3126,MINI,MINI,Clubman Cooper (4.75),22680.0,Deportivo bajo
3127,MINI,MINI,Clubman Cooper (4.75),22680.0,TTE Pequeño
3128,MINI,MINI,Clubman Cooper (4.75),22680.0,Utilitario/Polivalente
3129,MINI,MINI,Clubman Cooper Aut.,22693.0,Deportivo bajo
3130,MINI,MINI,Clubman Cooper Aut.,22693.0,TTE Pequeño
3131,MINI,MINI,Clubman Cooper Aut.,22693.0,Utilitario/Polivalente
3132,MINI,MINI,Cooper S,22732.0,Deportivo bajo
3133,MINI,MINI,Cooper S,22732.0,TTE Pequeño
3134,MINI,MINI,Cooper S,22732.0,Utilitario/Polivalente
3135,MINI,MINI,Clubman Cooper D,23041.0,Deportivo bajo
3136,MINI,MINI,Clubman Cooper D,23041.0,TTE Pequeño
3137,MINI,MINI,Clubman Cooper D,23041.0,Utilitario/Polivalente
3138,MINI,MINI,Cooper S,23053.0,Deportivo bajo
3139,MINI,MINI,Cooper S,23053.0,TTE Pequeño
3140,MINI,MINI,Cooper S,23053.0,Utilitario/Polivalente
3141,MINI,MINI,Cooper SD,23128.0,Deportivo bajo
3142,MINI,MINI,Cooper SD,23128.0,TTE Pequeño
3143,MINI,MINI,Cooper SD,23128.0,Utilitario/Polivalente
3144,MINI,MINI,Cabrio Cooper D Aut.,23432.0,Deportivo bajo
3145,MINI,MINI,Cabrio Cooper D Aut.,23432.0,TTE Pequeño
3146,MINI,MINI,Cabrio Cooper D Aut.,23432.0,Utilitario/Polivalente
3147,MINI,MINI,Cooper SD,23911.0,Deportivo bajo
3148,MINI,MINI,Cooper SD,23911.0,TTE Pequeño
3149,MINI,MINI,Cooper SD,23911.0,Utilitario/Polivalente
3150,MINI,MINI,Cabrio Cooper Aut. (4.75),23945.0,Deportivo bajo
3151,MINI,MINI,Cabrio Cooper Aut. (4.75),23945.0,TTE Pequeño
3152,MINI,MINI,Cabrio Cooper Aut. (4.75),23945.0,Utilitario/Polivalente
3153,MINI,MINI,Clubman Cooper S,24255.0,Deportivo bajo
3154,MINI,MINI,Clubman Cooper S,24255.0,TTE Pequeño
3155,MINI,MINI,Clubman Cooper S,24255.0,Utilitario/Polivalente
3156,MINI,MINI,Cooper S Aut.,24255.0,Deportivo bajo
3157,MINI,MINI,Cooper S Aut.,24255.0,TTE Pequeño
3158,MINI,MINI,Cooper S Aut.,24255.0,Utilitario/Polivalente
3159,MINI,MINI,Clubman Cooper Aut. (4.75),24307.0,Deportivo bajo
3160,MINI,MINI,Clubman Cooper Aut. (4.75),24307.0,TTE Pequeño
3161,MINI,MINI,Clubman Cooper Aut. (4.75),24307.0,Utilitario/Polivalente
3162,MINI,MINI,Cooper S Aut.,24646.0,Deportivo bajo
3163,MINI,MINI,Cooper S Aut.,24646.0,TTE Pequeño
3164,MINI,MINI,Cooper S Aut.,24646.0,Utilitario/Polivalente
3165,MINI,MINI,Cooper SD Aut.,24650.0,Deportivo bajo
3166,MINI,MINI,Cooper SD Aut.,24650.0,TTE Pequeño
3167,MINI,MINI,Cooper SD Aut.,24650.0,Utilitario/Polivalente
3168,MITSUBISHI,ASX,160 MPI Challenge,20723.0,TTE Compacto
3169,MITSUBISHI,ASX,160 MPI Motion,22223.0,TTE Compacto
3170,MITSUBISHI,ASX,160DI-D Challenge,23187.0,TTE Compacto
3171,MITSUBISHI,ASX,160DI-D Motion,24687.0,TTE Compacto
3172,MITSUBISHI,ASX,160 MPI Kaiteki,25323.0,TTE Compacto
3173,MITSUBISHI,ASX,160DI-D Motion 4WD,27173.0,TTE Compacto
3174,MITSUBISHI,ASX,160DI-D Kaiteki,27787.0,TTE Compacto
3175,MITSUBISHI,ASX,220DI-D Kaiteki 4WD 6AT,33823.0,TTE Compacto
3181,MITSUBISHI,MONTERO,3.2DI-D Spirit 5AT 190,39225.0,TTE Superior
3182,MITSUBISHI,MONTERO,3.2DI-D Spirit 5AT 190,42225.0,TTE Superior
3183,MITSUBISHI,MONTERO,3.2DI-D Kaiteki 5AT 190,48025.0,TTE Superior
3184,MITSUBISHI,MONTERO,3.2DI-D Kaiteki 5AT 190,51025.0,TTE Superior
3185,MITSUBISHI,OUTLANDER,200 MPI Motion 2WD 5pl. CVT,24988.0,TTE Familiar
3186,MITSUBISHI,OUTLANDER,200 MPI Motion 2WD 7pl. CVT,25898.0,TTE Familiar
3187,MITSUBISHI,OUTLANDER,220DI-D Motion 2WD 5pl.,27398.0,TTE Familiar
3188,MITSUBISHI,OUTLANDER,220DI-D Motion 2WD 7pl.,28328.0,TTE Familiar
3189,MITSUBISHI,OUTLANDER,220DI-D Motion 4WD,31243.0,TTE Familiar
3190,MITSUBISHI,OUTLANDER,220DI-D Motion 6AT 4WD,32623.0,TTE Familiar
3191,MITSUBISHI,OUTLANDER,220DI-D Kaiteki 6AT 4WD,37070.0,TTE Familiar
3192,MITSUBISHI,OUTLANDER,PHEV Kaiteki 4WD,47977.0,TTE Familiar
3193,MITSUBISHI,SPACE STAR,120 MPI Motion,12037.0,Superutilitario
3194,MITSUBISHI,SPACE STAR,120 MPI Kaiteki,13037.0,Superutilitario
3202,NISSAN,370Z,3.7 328,30627.0,Deportivo bajo
3203,NISSAN,370Z,3.7 GT 328,35597.0,Deportivo bajo
3204,NISSAN,370Z,3.7 GT Aut. 328,37577.0,Deportivo bajo
3205,NISSAN,370Z,3.7 Roadster GT 328,38854.0,Deportivo bajo
3206,NISSAN,370Z,3.7 Roadster GT Aut. 328,40824.0,Deportivo bajo
3207,NISSAN,370Z,3.7 NISMO,40830.0,Deportivo bajo
3208,NISSAN,GT-R,3.8 V6 570 Aut.,107663.0,Deportivo alto
3209,NISSAN,GT-R,3.8 V6 570 Black Edition Aut.,112131.0,Deportivo alto
3210,NISSAN,GT-R,3.8 V6 570 Track Edition by NISMO Aut.,125131.0,Deportivo alto
3211,NISSAN,GT-R,3.8 V6 600 NISMO Aut.,184281.0,Deportivo alto
3212,NISSAN,JUKE,1.6 Visia 4x2 94,12495.0,TTE Pequeño
3213,NISSAN,JUKE,1.2 DIG-T Acenta 4x2 115,14659.0,TTE Pequeño
3214,NISSAN,JUKE,1.5dCi Visia 4x2,14809.0,TTE Pequeño
3215,NISSAN,JUKE,1.2 DIG-T N-Connecta 4x2 115,15950.0,TTE Pequeño
3216,NISSAN,JUKE,1.5dCi Acenta 4x2,16014.0,TTE Pequeño
3217,NISSAN,JUKE,1.6 N-Connecta 4x2 XTronic 117,16823.0,TTE Pequeño
3218,NISSAN,JUKE,1.5dCi N-Connecta 4x2,17373.0,TTE Pequeño
3219,NISSAN,JUKE,1.2 DIG-T Dark Sound Edition 4x2 115,17389.0,TTE Pequeño
3220,NISSAN,JUKE,1.2 DIG-T Tekna 4x2 115,17847.0,TTE Pequeño
3221,NISSAN,JUKE,1.5dCi Dark Sound Edition 4x2,18633.0,TTE Pequeño
3222,NISSAN,JUKE,1.6 Tekna 4x2 XTronic 117,18721.0,TTE Pequeño
3223,NISSAN,JUKE,1.6 DIG-T Tekna 4x2 190,19035.0,TTE Pequeño
3224,NISSAN,JUKE,1.5dCi Tekna 4x2,19124.0,TTE Pequeño
3225,NISSAN,JUKE,1.6 DIG-T Tekna 4x4 XTronic 190,22345.0,TTE Pequeño
3226,NISSAN,JUKE,1.6 DIG-T Nismo RS 4x2 218,22474.0,TTE Pequeño
3227,NISSAN,JUKE,1.6 DIG-T Nismo RS 4x4 XTronic 214,25511.0,TTE Pequeño
3228,NISSAN,LEAF,Visia,25401.0,Compacto
3229,NISSAN,LEAF,Visia 30KWh,29068.0,Compacto
3230,NISSAN,LEAF,Acenta 30KWh,30048.0,Compacto
3231,NISSAN,LEAF,Visia+ 30KWh,30468.0,Compacto
3232,NISSAN,LEAF,Tekna 30KWh,31932.0,Compacto
3233,NISSAN,MICRA,1.0 G Visia 73,9929.0,Utilitario/Polivalente
3234,NISSAN,MICRA,1.0 G Visia+ 73,11274.0,Utilitario/Polivalente
3235,NISSAN,MICRA,1.0 G Acenta 73,11711.0,Utilitario/Polivalente
3236,NISSAN,MICRA,IG-T S&S; Visia+ 90,12297.0,Utilitario/Polivalente
3237,NISSAN,MICRA,IG-T S&S; Acenta 90,12722.0,Utilitario/Polivalente
3238,NISSAN,MICRA,IG-T S&S; N-Connecta 90,13692.0,Utilitario/Polivalente
3239,NISSAN,MICRA,IG-T S&S; Tekna 90,13860.0,Utilitario/Polivalente
3240,NISSAN,MICRA,1.5dCi Visia+ 90,13878.0,Utilitario/Polivalente
3241,NISSAN,MICRA,1.5dCi Acenta 90,14299.0,Utilitario/Polivalente
3242,NISSAN,MICRA,1.5dCi N-Connecta 90,15273.0,Utilitario/Polivalente
3243,NISSAN,MICRA,1.5dCi Tekna 90,15412.0,Utilitario/Polivalente
3273,NISSAN,PULSAR,1.2 DIG-T Visia,12254.0,Compacto
3274,NISSAN,PULSAR,1.5 dCi Visia,12908.0,Compacto
3275,NISSAN,PULSAR,1.2 DIG-T Acenta,13602.0,Compacto
3276,NISSAN,PULSAR,1.5 dCi Acenta,14256.0,Compacto
3277,NISSAN,PULSAR,1.2 DIG-T Acenta XTronic,14506.0,Compacto
3278,NISSAN,PULSAR,1.2 DIG-T N-Connecta,14866.0,Compacto
3279,NISSAN,PULSAR,1.5 dCi N-Connecta,15884.0,Compacto
3280,NISSAN,PULSAR,1.2 DIG-T N-Connecta XTronic,15982.0,Compacto
3281,NISSAN,PULSAR,1.2 DIG-T Tekna,16568.0,Compacto
3282,NISSAN,PULSAR,1.6 DIG-T N-Connecta,17318.0,Compacto
3283,NISSAN,PULSAR,1.5 dCi Tekna,17586.0,Compacto
3284,NISSAN,PULSAR,1.2 DIG-T Tekna XTronic,17684.0,Compacto
3285,NISSAN,PULSAR,1.6 DIG-T Tekna,19229.0,Compacto
3286,NISSAN,QASHQAI,1.2 DIG-T Visia 4x2,17356.0,TTE Compacto
3287,NISSAN,QASHQAI,1.5dCi Visia 4x2,18648.0,TTE Compacto
3288,NISSAN,QASHQAI,1.2 DIG-T Acenta 4x2,18766.0,TTE Compacto
3289,NISSAN,QASHQAI,1.6 DIG-T Visia 4x2,18921.0,TTE Compacto
3290,NISSAN,QASHQAI,1.2 DIG-T Visia 4x2 XTronic,18966.0,TTE Compacto
3291,NISSAN,QASHQAI,1.5dCi Acenta 4x2,19831.0,TTE Compacto
3292,NISSAN,QASHQAI,1.2 DIG-T Acenta 4x2 XTronic,20303.0,TTE Compacto
3293,NISSAN,QASHQAI,1.6dCi Visia 4x2,20311.0,TTE Compacto
3294,NISSAN,QASHQAI,1.6 DIG-T Acenta 4x2,20315.0,TTE Compacto
3295,NISSAN,QASHQAI,1.2 DIG-T N-Connecta 4x2,20865.0,TTE Compacto
3296,NISSAN,QASHQAI,1.6dCi Acenta 4x2,21736.0,TTE Compacto
3297,NISSAN,QASHQAI,1.6dCi Visia 4x2 XTronic,21783.0,TTE Compacto
3298,NISSAN,QASHQAI,1.5dCi N-Connecta 4x2,22258.0,TTE Compacto
3299,NISSAN,QASHQAI,1.6 DIG-T N-Connecta 4x2,22459.0,TTE Compacto
3300,NISSAN,QASHQAI,1.2 DIG-T N-Connecta 4x2 XTronic,22527.0,TTE Compacto
3301,NISSAN,QASHQAI,1.6dCi Visia 4x4-i,22543.0,TTE Compacto
3302,NISSAN,QASHQAI,1.2 DIG-T Tekna 4x2,23017.0,TTE Compacto
3303,NISSAN,QASHQAI,1.6dCi Acenta 4x2 XTronic,23208.0,TTE Compacto
3304,NISSAN,QASHQAI,1.6dCi N-Connecta 4x2,23921.0,TTE Compacto
3305,NISSAN,QASHQAI,1.6dCi Acenta 4x4-i,23968.0,TTE Compacto
3306,NISSAN,QASHQAI,1.5dCi Tekna 4x2,24538.0,TTE Compacto
3307,NISSAN,QASHQAI,1.2 DIG-T Tekna 4x2 XTronic,24599.0,TTE Compacto
3308,NISSAN,QASHQAI,1.6 DIG-T Tekna 4x2,24701.0,TTE Compacto
3309,NISSAN,QASHQAI,1.2 DIG-T Tekna+ 4x2,24913.0,TTE Compacto
3310,NISSAN,QASHQAI,1.6dCi N-Connecta 4x2 XTronic,25393.0,TTE Compacto
3311,NISSAN,QASHQAI,1.6dCi N-Connecta 4x4-i,26153.0,TTE Compacto
3312,NISSAN,QASHQAI,1.6dCi Tekna 4x2,26201.0,TTE Compacto
3313,NISSAN,QASHQAI,1.2 DIG-T Tekna+ 4x2 XTronic,26473.0,TTE Compacto
3314,NISSAN,QASHQAI,1.5dCi Tekna+ 4x2,26486.0,TTE Compacto
3315,NISSAN,QASHQAI,1.6 DIG-T Tekna+ 4x2,26584.0,TTE Compacto
3316,NISSAN,QASHQAI,1.6dCi Tekna 4x2 XTronic,27673.0,TTE Compacto
3317,NISSAN,QASHQAI,1.6dCi Tekna+ 4x2,28148.0,TTE Compacto
3318,NISSAN,QASHQAI,1.6dCi Tekna 4x4-i,28433.0,TTE Compacto
3319,NISSAN,QASHQAI,1.6dCi Tekna+ 4x2 XTronic,29621.0,TTE Compacto
3320,NISSAN,QASHQAI,1.6dCi Tekna+ 4x4-i,30381.0,TTE Compacto
3321,NISSAN,X-TRAIL,1.6 DIG-T Visia 4x2,20391.0,TTE Familiar
3322,NISSAN,X-TRAIL,1.6 dCi Visia 4x2,21719.0,TTE Familiar
3323,NISSAN,X-TRAIL,1.6 DIG-T Acenta 4x2,21946.0,TTE Familiar
3324,NISSAN,X-TRAIL,1.6 DIG-T Acenta 4x2 7p.,23326.0,TTE Familiar
3325,NISSAN,X-TRAIL,1.6 dCi Acenta 4x2,23458.0,TTE Familiar
3326,NISSAN,X-TRAIL,1.6 dCi Acenta 4x2 7p.,24799.0,TTE Familiar
3327,NISSAN,X-TRAIL,1.6 DIG-T N-Connecta 4x2,24817.0,TTE Familiar
3328,NISSAN,X-TRAIL,1.6 dCi Acenta 4x2 XTronic,25030.0,TTE Familiar
3329,NISSAN,X-TRAIL,1.6 DIG-T N-Connecta 4x2 7p.,25555.0,TTE Familiar
3330,NISSAN,X-TRAIL,1.6 dCi Acenta 4x4-i,26233.0,TTE Familiar
3331,NISSAN,X-TRAIL,1.6 dCi N-Connecta 4x2,26286.0,TTE Familiar
3332,NISSAN,X-TRAIL,2.0 dCi Acenta 4x2 XTronic,26554.0,TTE Familiar
3333,NISSAN,X-TRAIL,1.6 dCi Acenta 4x2 XTronic 7p.,26640.0,TTE Familiar
3334,NISSAN,X-TRAIL,1.6 dCi N-Connecta 4x2 7p.,27027.0,TTE Familiar
3335,NISSAN,X-TRAIL,2.0 dCi Acenta 4x4-i,27755.0,TTE Familiar
3336,NISSAN,X-TRAIL,1.6 DIG-T Tekna 4x2,27810.0,TTE Familiar
3337,NISSAN,X-TRAIL,1.6 dCi N-Connecta 4x2 XTronic,27860.0,TTE Familiar
3338,NISSAN,X-TRAIL,2.0 dCi Acenta 4x2 XTronic 7p.,27896.0,TTE Familiar
3339,NISSAN,X-TRAIL,1.6 DIG-T Tekna 4x2 7p.,28171.0,TTE Familiar
3340,NISSAN,X-TRAIL,1.6 dCi N-Connecta 4x2 XTronic 7p.,28600.0,TTE Familiar
3341,NISSAN,X-TRAIL,1.6 dCi N-Connecta 4x4-i,29060.0,TTE Familiar
3342,NISSAN,X-TRAIL,1.6 dCi Tekna 4x2,29281.0,TTE Familiar
3343,NISSAN,X-TRAIL,2.0 dCi Acenta 4x4-i XTronic,29330.0,TTE Familiar
3344,NISSAN,X-TRAIL,2.0 dCi N-Connecta 4x2 XTronic,29386.0,TTE Familiar
3345,NISSAN,X-TRAIL,1.6 dCi Tekna 4x2 7p.,29652.0,TTE Familiar
3346,NISSAN,X-TRAIL,1.6 dCi N-Connecta 4x4-i 7p.,29801.0,TTE Familiar
3347,NISSAN,X-TRAIL,2.0 dCi N-Connecta 4x2 XTronic 7p.,30123.0,TTE Familiar
3348,NISSAN,X-TRAIL,2.0 dCi N-Connecta 4x4-i,30588.0,TTE Familiar
3349,NISSAN,X-TRAIL,1.6 dCi Tekna 4x2 XTronic,30854.0,TTE Familiar
3350,NISSAN,X-TRAIL,1.6 dCi Tekna 4x2 XTronic 7p.,31224.0,TTE Familiar
3351,NISSAN,X-TRAIL,2.0 dCi N-Connecta 4x4-i 7p.,31326.0,TTE Familiar
3352,NISSAN,X-TRAIL,1.6 dCi Tekna 4x4-i,32056.0,TTE Familiar
3353,NISSAN,X-TRAIL,2.0 dCi Tekna 4x2 XTronic,32379.0,TTE Familiar
3354,NISSAN,X-TRAIL,1.6 dCi Tekna 4x4-i 7p.,32427.0,TTE Familiar
3355,NISSAN,X-TRAIL,2.0 dCi N-Connecta 4x4-i XTronic,32592.0,TTE Familiar
3356,NISSAN,X-TRAIL,2.0 dCi Tekna 4x2 XTronic 7p.,32748.0,TTE Familiar
3357,NISSAN,X-TRAIL,2.0 dCi N-Connecta 4x4-i XTronic 7p.,32836.0,TTE Familiar
3358,NISSAN,X-TRAIL,2.0 dCi Tekna 4x4-i,33580.0,TTE Familiar
3359,NISSAN,X-TRAIL,2.0 dCi Tekna 4x4-i 7p.,33951.0,TTE Familiar
3360,NISSAN,X-TRAIL,2.0 dCi Tekna 4x4-i XTronic,34938.0,TTE Familiar
3361,OPEL,ADAM,1.2 XEL S&S; Jam,8521.0,Superutilitario
3362,OPEL,ADAM,1.4 XEL S&S; Jam,8809.0,Superutilitario
3363,OPEL,ADAM,1.4 XEL S&S; Unlimited,9129.0,Superutilitario
3364,OPEL,ADAM,1.4 XEL Jam Aut.,9409.0,Superutilitario
3365,OPEL,ADAM,1.4 XEL S&S; Glam,9529.0,Superutilitario
3366,OPEL,ADAM,1.4 XER S&S; Glam,10097.0,Superutilitario
3367,OPEL,ADAM,1.4 XEL Glam Aut.,10129.0,Superutilitario
3368,OPEL,ADAM,1.4 XEL GLP Jam,10290.0,Superutilitario
3369,OPEL,ADAM,1.4 XER S&S; Slam,10713.0,Superutilitario
3370,OPEL,ADAM,1.4 XEL S&S; Rocks,10937.0,Superutilitario
3371,OPEL,ADAM,1.4 XEL Rocks Aut.,11429.0,Superutilitario
3372,OPEL,ADAM,1.4 XER S&S; Rocks,11473.0,Superutilitario
3373,OPEL,ADAM,1.4 NEH S&S; S,13663.0,Superutilitario
3374,OPEL,ADAM,1.4 NEH S&S; Rocks S,15268.0,Superutilitario
3375,OPEL,ASTRA,1.0T S-S Selective,11812.0,Compacto
3376,OPEL,ASTRA,1.0T S-S Expression,11951.0,Compacto
3377,OPEL,ASTRA,ST 1.0T S-S Expression 105,12168.0,Compacto
3378,OPEL,ASTRA,1.4T S-S Selective 125,12570.0,Compacto
3379,OPEL,ASTRA,ST 1.0T S-S Selective 105,12797.0,Compacto
3380,OPEL,ASTRA,1.6CDTi Selective 95,12931.0,Compacto
3381,OPEL,ASTRA,1.6CDTi Selective 110,13154.0,Compacto
3382,OPEL,ASTRA,ST 1.4T S-S Selective 125,13167.0,Compacto
3383,OPEL,ASTRA,1.0T S-S Selective Aut.,13175.0,Compacto
3384,OPEL,ASTRA,1.6CDTi Business 110,13177.0,Compacto
3385,OPEL,ASTRA,Sedán 1.4T GLP Elegance 140,13268.0,Compacto
3386,OPEL,ASTRA,ST 1.0T S-S Selective 105 Aut.,13315.0,Compacto
3387,OPEL,ASTRA,Sedán 1.4T Elegance 140,13350.0,Compacto
3388,OPEL,ASTRA,Sedán 1.6CDTi S-S Elegance 110,13814.0,Compacto
3389,OPEL,ASTRA,ST 1.6CDTI Selective 95,13984.0,Compacto
3390,OPEL,ASTRA,1.4T S-S Dynamic 125,14013.0,Compacto
3391,OPEL,ASTRA,1.0T S-S Dynamic,14084.0,Compacto
3392,OPEL,ASTRA,ST 1.0T S-S Dynamic 105,14166.0,Compacto
3393,OPEL,ASTRA,ST 1.6CDTi Business 110,14206.0,Compacto
3394,OPEL,ASTRA,Sedán 1.6CDTi S-S Elegance 136,14228.0,Compacto
3395,OPEL,ASTRA,ST 1.6CDTi Selective 110,14243.0,Compacto
3396,OPEL,ASTRA,1.6CDTi Dynamic 110,14317.0,Compacto
3397,OPEL,ASTRA,1.4T S-S Dynamic 150,14391.0,Compacto
3398,OPEL,ASTRA,1.6CDTi Business + 110,14449.0,Compacto
3399,OPEL,ASTRA,ST 1.4T S-S Dynamic 125,14536.0,Compacto
3400,OPEL,ASTRA,ST 1.6CDTi Business + 110,14687.0,Compacto
3401,OPEL,ASTRA,1.6CDTi S-S Business + 136,14905.0,Compacto
3402,OPEL,ASTRA,ST 1.4T S-S Dynamic 150,14906.0,Compacto
3403,OPEL,ASTRA,1.6CDTi S-S Dynamic 136,14931.0,Compacto
3404,OPEL,ASTRA,Sedán 1.6CDTi Elegance Aut. 136,15106.0,Compacto
3405,OPEL,ASTRA,ST 1.6CDTi S-S Business + 136,15131.0,Compacto
3406,OPEL,ASTRA,1.4T S-S Excellence 125,15190.0,Compacto
3407,OPEL,ASTRA,ST 1.4T S-S Excellence 125,15202.0,Compacto
3408,OPEL,ASTRA,1.6CDTi Excellence 110,15219.0,Compacto
3409,OPEL,ASTRA,1.4T S-S Excellence 150,15222.0,Compacto
3410,OPEL,ASTRA,1.6CDTi S-S Dynamic 160,15471.0,Compacto
3411,OPEL,ASTRA,ST 1.4T S-S Excellence 150,15572.0,Compacto
3412,OPEL,ASTRA,ST 1.6CDTi Dynamic 110,15612.0,Compacto
3413,OPEL,ASTRA,1.6CDTi S-S Excellence 136,15651.0,Compacto
3414,OPEL,ASTRA,1.6T S-S Dynamic 200,15740.0,Compacto
3415,OPEL,CABRIO,1.4T S&S; Excellence,21464.0,Deportivo bajo
3416,OPEL,CABRIO,1.6T S&S; Excellence 200,23489.0,Deportivo bajo
3417,OPEL,CABRIO,2.0CDTi S&S; Excellence 170,23827.0,Deportivo bajo
3418,OPEL,CABRIO,1.6T S&S; Excellence Aut.,23851.0,Deportivo bajo
3419,OPEL,CORSA,1.4 Expression 75,7601.0,Utilitario/Polivalente
3420,OPEL,CORSA,1.4 Expression 75,8126.0,Utilitario/Polivalente
3421,OPEL,CORSA,1.4 Business 90,8147.0,Utilitario/Polivalente
3422,OPEL,CORSA,1.4 Business 90,8528.0,Utilitario/Polivalente
3423,OPEL,CORSA,1.4 Selective 90,8723.0,Utilitario/Polivalente
3424,OPEL,CORSA,1.3CDTI Expression 75,8979.0,Utilitario/Polivalente
3425,OPEL,CORSA,1.3CDTI Business 75,9051.0,Utilitario/Polivalente
3426,OPEL,CORSA,1.4 Selective 90,9097.0,Utilitario/Polivalente
3427,OPEL,CORSA,1.4 S&S; Selective 90 MTA,9263.0,Utilitario/Polivalente
3428,OPEL,CORSA,1.4 Color Edition 90,9270.0,Utilitario/Polivalente
3429,OPEL,CORSA,1.4 Turbo S&S; Selective 100,9342.0,Utilitario/Polivalente
3430,OPEL,CORSA,1.3CDTI Expression 75,9360.0,Utilitario/Polivalente
3431,OPEL,CORSA,1.3CDTI Business75,9432.0,Utilitario/Polivalente
3432,OPEL,CORSA,1.4 S&S; Selective 90 MTA,9637.0,Utilitario/Polivalente
3433,OPEL,CORSA,1.4 Color Edition 90,9651.0,Utilitario/Polivalente
3434,OPEL,CORSA,1.4 Turbo S&S; Selective 100,9716.0,Utilitario/Polivalente
3435,OPEL,CORSA,1.4 GLP Selective 90,9803.0,Utilitario/Polivalente
3436,OPEL,CORSA,1.3CDTI S&S; Selective 95,9814.0,Utilitario/Polivalente
3437,OPEL,CORSA,1.4 Turbo S&S; Color Edition 100,9846.0,Utilitario/Polivalente
3438,OPEL,CORSA,1.4 Turbo S&S; Selective 100 (4.75),9989.0,Utilitario/Polivalente
3439,OPEL,CORSA,1.4 Selective 90 Aut.,10023.0,Utilitario/Polivalente
3440,OPEL,CORSA,1.4 GLP Selective 90,10177.0,Utilitario/Polivalente
3441,OPEL,CORSA,1.3CDTI S&S; Selective 95,10188.0,Utilitario/Polivalente
3442,OPEL,CORSA,1.4 Turbo S&S; Color Edition 100,10227.0,Utilitario/Polivalente
3443,OPEL,CORSA,1.3CDTI S&S; Color Edition 95,10361.0,Utilitario/Polivalente
3444,OPEL,CORSA,1.4 Turbo S&S; Selective 100 (4.75),10378.0,Utilitario/Polivalente
3445,OPEL,CORSA,1.3CDTI S&S; Color Edition 95,10743.0,Utilitario/Polivalente
3446,OPEL,CORSA,1.6 Turbo OPC 210,15694.0,Utilitario/Polivalente
3448,OPEL,CROSSLAND X,1.2 MPFI Selective 81,12298.0,TTE Pequeño
3449,OPEL,CROSSLAND X,1.2T S&S; ecoTEC Selective 110,13530.0,TTE Pequeño
3450,OPEL,CROSSLAND X,1.2T S&S; Selective 130,13754.0,TTE Pequeño
3451,OPEL,CROSSLAND X,1.2T S&S; ecoTEC Excellence 110,14410.0,TTE Pequeño
3452,OPEL,CROSSLAND X,1.6T Selective 99,14422.0,TTE Pequeño
3453,OPEL,CROSSLAND X,1.2T S&S; Excellence 130,14634.0,TTE Pequeño
3454,OPEL,CROSSLAND X,1.2T S&S; Selective Aut. 110,14967.0,TTE Pequeño
3455,OPEL,CROSSLAND X,1.6T Excellence 99,15324.0,TTE Pequeño
3456,OPEL,CROSSLAND X,1.2T S&S; Excellence Aut. 110,15847.0,TTE Pequeño
3457,OPEL,CROSSLAND X,1.6T S&S; Excellence 120,16247.0,TTE Pequeño
3458,OPEL,CROSSLAND X,1.2T S&S; Ultimate 130,17834.0,TTE Pequeño
3459,OPEL,CROSSLAND X,1.6T S&S; Ultimate 120,19491.0,TTE Pequeño
3460,OPEL,GRANDLAND X,1.2T S&S; Selective 130,20954.0,TTE Compacto
3461,OPEL,GRANDLAND X,1.2T S&S; Selective 130 (4.75),21776.0,TTE Compacto
3462,OPEL,GRANDLAND X,1.6CDTi S&S; Selective 120,21872.0,TTE Compacto
3463,OPEL,GRANDLAND X,1.2T S&S; Excellence 130,22909.0,TTE Compacto
3464,OPEL,GRANDLAND X,1.6CDTi S&S; Excellence 120,23781.0,TTE Compacto
3465,OPEL,GRANDLAND X,1.2T S&S; Excellence 130 (4.75),23808.0,TTE Compacto
3466,OPEL,GRANDLAND X,1.6CDTi S&S; Excellence 120 Aut.,25109.0,TTE Compacto
3467,OPEL,INSIGNIA,1.5 T XFL S&S; ecoT. Selective 140,18277.0,Familiar
3468,OPEL,INSIGNIA,1.6CDTI S&S; ecoTEC Selective 110,18933.0,Familiar
3469,OPEL,INSIGNIA,1.6CDTI S&S; Selective 136,19590.0,Familiar
3470,OPEL,INSIGNIA,1.5 T XFL S&S; Excellence 140,19831.0,Familiar
3471,OPEL,INSIGNIA,1.6CDTI S&S; ecoTEC Business 110,19882.0,Familiar
3472,OPEL,INSIGNIA,ST 1.5 T XFL S&S; Selective 140,20151.0,Familiar
3473,OPEL,INSIGNIA,1.6CDTI S&S; Business 136,20539.0,Familiar
3474,OPEL,INSIGNIA,1.5 T XFT S&S; Excellence 165,20941.0,Familiar
3475,OPEL,INSIGNIA,ST 1.6CDTI S&S; Selective ecoTEC 110,21122.0,Familiar
3476,OPEL,INSIGNIA,1.6CDTI S&S; Excellence 136,21123.0,Familiar
3477,OPEL,INSIGNIA,1.6CDTI S&S; Selective Aut. 136,21418.0,Familiar
3478,OPEL,INSIGNIA,ST 1.5 T XFL S&S; Excellence 140,21726.0,Familiar
3479,OPEL,INSIGNIA,ST 1.6CDTI S&S; Selective ecoTEC 136,22060.0,Familiar
